时间,车流量,温度,湿度,气压,道路拥堵指数,车速(m/s)
2023/5/3 22:45,2315,23.48539748,55.93317191,101.0892958,0.465726848,19
2023/5/3 23:00,2610,18.44560223,55.3924486,101.128159,0.401438773,18
2023/5/3 23:15,1849,11.1738057,51.4403967,100.9462003,0.41472239,17
2023/5/3 23:30,2155,18.83236627,71.38908532,101.3563976,0.288457283,15
2023/5/3 23:45,3188,31.27631183,55.16848292,101.5241834,0.427150018,15
2023/5/4 0:00,1879,11.6061853,41.15688828,101.8802799,0.520155063,13
2023/5/4 0:15,2985,17.22388773,59.8865859,101.701496,0.575513263,10
2023/5/4 0:30,2107,13.44072217,49.34710162,101.5925553,0.427284666,10
2023/5/4 0:45,1741,22.38437189,47.14094517,101.7920727,0.405466126,11
2023/5/4 1:00,1604,22.06624633,59.22536865,100.9965347,0.593405894,10
2023/5/4 1:15,1623,11.03238641,51.60678792,101.3549397,0.522638431,10
2023/5/4 1:30,2334,12.56265247,53.95195707,101.6547492,0.448028534,9
2023/5/4 1:45,2490,8.965046381,35.16989474,101.6386395,0.680280527,9
2023/5/4 2:00,1847,9.671467847,25.08044114,101.699784,0.332348321,9
2023/5/4 2:15,1807,10.75474369,48.65160252,100.0494869,0.608193573,9
2023/5/4 2:30,3498,16.54531433,53.58411587,101.593112,0.521000163,8
2023/5/4 2:45,2674,13.78633622,33.52685223,100.698344,0.489549121,8
2023/5/4 3:00,2835,22.04573964,38.51756564,101.1436012,0.649391769,8
2023/5/4 3:15,2171,21.44243912,42.79589924,101.2645343,0.652395245,8
2023/5/4 3:30,2066,22.01376406,40.64208158,100.7747429,0.48167372,8
2023/5/4 3:45,3358,11.25732976,26.44936834,101.7036435,0.530454153,8
2023/5/4 4:00,1811,14.44280637,45.06648691,100.6947601,0.569813995,8
2023/5/4 4:15,2332,16.78269962,28.94443812,101.1244193,0.632397902,5
2023/5/4 4:30,1777,15.1619253,61.01149853,101.286375,0.494484553,5
2023/5/4 4:45,2421,19.29887088,40.61064759,100.7950878,0.524303966,5
2023/5/4 5:00,1852,17.55372138,46.29021182,100.9389587,0.398075254,5
2023/5/4 5:15,3383,15.99347829,49.00043005,101.231582,0.651062365,5
2023/5/4 5:30,3130,16.23684398,59.12556002,101.1250727,0.396976832,5
2023/5/4 5:45,2394,25.25728667,56.68366419,101.2049617,0.46533637,5
2023/5/4 6:00,2237,14.7785043,67.12367548,101.4326321,0.384693665,5
2023/5/4 6:15,2044,7.058487496,37.75245507,100.9677698,0.542654536,5
2023/5/4 6:30,3152,15.18113444,52.80381119,101.0759592,0.632729197,5
2023/5/4 6:45,1822,6.109477317,56.03939986,101.2801557,0.508326719,5
2023/5/4 7:00,2458,23.86606223,53.97052483,101.7271997,0.548283242,5
2023/5/4 7:15,1744,18.14295215,60.05722315,100.9765828,0.66061835,5
2023/5/4 7:30,2011,11.75797601,54.17162795,101.628808,0.547694188,6
2023/5/4 7:45,2081,12.65116082,36.53472039,101.4807177,0.486133936,6
2023/5/4 8:00,3105,19.86959598,51.64343759,101.7792767,0.398753059,6
2023/5/4 8:15,1805,8.857838697,45.20888308,101.4655638,0.592767236,6
2023/5/4 8:30,2697,18.84566595,64.02295039,102.1294465,0.561857731,6
2023/5/4 8:45,2237,15.99546485,82.00188665,101.5613471,0.525471933,6
2023/5/4 9:00,1824,11.36361069,51.75992013,100.9252173,0.444288314,6
2023/5/4 9:15,2006,16.5305161,47.0366897,101.3361328,0.504084722,6
2023/5/4 9:30,2144,20.09632014,52.25469992,101.3628659,0.581179696,6
2023/5/4 9:45,1796,15.21390373,48.61049347,101.3062892,0.539280196,6
2023/5/4 10:00,2279,26.15227127,38.95355118,101.3450991,0.476742582,6
2023/5/4 10:15,2354,9.279494068,51.37716166,101.213485,0.495955815,6
2023/5/4 10:30,1964,17.20508185,44.93319913,101.5512931,0.540846402,6
2023/5/4 10:45,3391,17.63858888,39.22681397,100.9303264,0.638131177,6
2023/5/4 11:00,1763,5.524825739,59.3929911,101.0101211,0.527241616,6
2023/5/4 11:15,2740,15.42269563,54.92162422,101.5642414,0.423240082,6
2023/5/4 11:30,2245,17.41169277,58.77693197,100.8720924,0.417196311,6
2023/5/4 11:45,2840,12.76810011,43.86109951,100.1755683,0.444871672,7
2023/5/4 12:00,3125,12.74892297,72.77655397,101.0293016,0.617389063,7
2023/5/4 12:15,1645,15.41773306,26.74089908,101.7279521,0.38231191,7
2023/5/4 12:30,3442,15.57102194,34.61835861,101.5075069,0.484813604,7
2023/5/4 12:45,2490,15.65551626,57.17361984,101.3306324,0.385747327,7
2023/5/4 13:00,3207,11.78585669,45.888901,101.0696632,0.532529183,7
2023/5/4 13:15,2391,15.15013858,50.40744456,101.6250075,0.611950971,7
2023/5/4 13:30,2492,18.19860009,45.21218678,101.7900236,0.318543589,6
2023/5/4 13:45,2641,17.4493368,43.72894812,101.4585885,0.363919082,6
2023/5/4 14:00,2122,14.86828992,70.34563398,101.5286777,0.664494129,6
2023/5/4 14:15,3402,14.83446045,44.3644505,100.9865736,0.45853007,7
2023/5/4 14:30,2466,4.932457955,41.07460375,101.5820933,0.54544004,7
2023/5/4 14:45,2865,15.59976808,61.36411258,100.2597039,0.382789655,6
2023/5/4 15:00,3444,12.37146644,52.94251784,101.2428543,0.568922376,6
2023/5/4 15:15,3123,9.908459215,48.25239651,100.710815,0.57861905,6
2023/5/4 15:30,3053,10.90359757,60.00644753,101.1308677,0.490214072,10
2023/5/4 15:45,1836,16.90113106,51.7950757,100.9721843,0.639792518,10
2023/5/4 16:00,1940,21.00420192,56.75842433,100.6014176,0.354068021,10
2023/5/4 16:15,2579,13.71401754,37.08741516,101.3935857,0.604308007,9
2023/5/4 16:30,2070,17.43029762,56.00252203,101.4279362,0.452725071,9
2023/5/4 16:45,1943,12.99988189,53.97610561,101.3531352,0.367001039,10
2023/5/4 17:00,2600,13.85886807,46.55894359,101.0476258,0.277210593,11
2023/5/4 17:15,3046,16.7400154,54.22608043,101.5268638,0.573998262,10
2023/5/4 17:30,1617,19.22787831,58.25446857,100.888341,0.525440263,9
2023/5/4 17:45,2755,11.64303887,64.63526678,100.9689329,0.489121279,8
2023/5/4 18:00,2576,15.5177224,43.13627739,101.4082856,0.575932075,7
2023/5/4 18:15,2626,9.963099464,46.94789102,100.9809002,0.470429992,8
2023/5/4 18:30,1793,27.33292705,41.21266696,101.6239301,0.371933267,8
2023/5/4 18:45,3253,21.70954206,63.85567761,102.2796966,0.39290158,8
2023/5/4 19:00,3449,18.06598543,76.20789377,101.4553058,0.373934769,8
2023/5/4 19:15,3141,8.258018343,56.72573805,102.17637,0.595929662,8
2023/5/4 19:30,1816,8.535840193,52.17685978,101.3440954,0.3905082,8
2023/5/4 19:45,2493,11.19949707,43.7171722,100.4142576,0.432577455,8
2023/5/4 20:00,1955,18.56185343,50.85459458,101.2035242,0.524027212,8
2023/5/4 20:15,2905,17.46535076,35.43222712,101.6428793,0.532441781,8
2023/5/4 20:30,2734,7.978084602,41.79976039,102.1330608,0.447471007,8
2023/5/4 20:45,2512,13.0702316,39.73777151,102.0138627,0.44083737,8
2023/5/4 21:00,2359,22.18403356,54.73351245,101.2970309,0.499741507,8
2023/5/4 21:15,2363,4.81705863,58.18472818,101.3750319,0.526686762,7
2023/5/4 21:30,2887,6.847863037,39.58323794,101.3568471,0.503566564,7
2023/5/4 21:45,2864,6.660916162,62.91298625,101.3561719,0.507914653,7
2023/5/4 22:00,2461,28.10796719,40.77711436,101.1574668,0.615901029,7
2023/5/4 22:15,2943,11.14615438,47.87490276,101.2753324,0.327975412,21
2023/5/4 22:30,3256,24.42441116,62.11506617,101.4029165,0.544618497,21
2023/5/4 22:45,3088,6.252933072,60.55791646,101.9472538,0.375062798,22
2023/5/4 23:00,1815,11.7497371,53.96865356,101.3838489,0.429330083,20
2023/5/4 23:15,1918,9.156217405,45.48304933,101.5722475,0.546636092,20
2023/5/4 23:30,1518,14.44705469,41.12354367,102.4974174,0.498752372,21
2023/5/4 23:45,3467,0.279573694,61.03717318,101.1536685,0.657843638,20
2023/5/5 0:00,2014,17.10711607,47.7685531,101.9493076,0.411693361,21
2023/5/5 0:15,3108,9.683099659,39.84935972,101.8567774,0.388838523,21
2023/5/5 0:30,2508,15.73930176,36.82802218,101.7875863,0.517729108,20
2023/5/5 0:45,1935,18.4247741,51.73394616,101.7379831,0.348282743,20
2023/5/5 1:00,2560,21.55889972,54.85330399,102.3707042,0.527456719,20
2023/5/5 1:15,3252,20.19377007,42.43733851,100.739592,0.57298701,20
2023/5/5 1:30,1746,18.93120118,37.43604583,102.0888081,0.365263476,21
2023/5/5 1:45,2259,20.69614763,44.40118867,99.80671416,0.387253655,21
2023/5/5 2:00,1537,9.262164936,61.91010236,101.5963959,0.317578201,0
2023/5/5 2:15,2680,22.88920982,53.40370467,101.7489108,0.712566548,0
2023/5/5 2:30,1824,13.86362643,39.67300407,101.7358135,0.575775699,22
2023/5/5 2:45,1708,20.0689408,59.85721543,101.7102279,0.55495932,24
2023/5/5 3:00,3009,13.39678274,61.84343321,101.9285672,0.704899498,23
2023/5/5 3:15,2974,13.8380793,40.98727411,101.3291802,0.485225514,22
2023/5/5 3:30,2612,16.71697122,33.3640376,101.4124538,0.59685247,22
2023/5/5 3:45,3418,17.49371788,37.44979479,101.2948498,0.54491654,23
2023/5/5 4:00,2033,17.22157274,47.15751487,101.1598728,0.497206235,23
2023/5/5 4:15,2439,10.12239105,60.5280128,101.5367864,0.395435179,22
2023/5/5 4:30,2186,27.06421382,46.5900366,101.627432,0.350806838,22
2023/5/5 4:45,3328,13.39073428,52.25889574,100.8847906,0.393085308,22
2023/5/5 5:00,1773,19.14583662,56.35810975,101.0082145,0.573519235,22
2023/5/5 5:15,1878,14.59902469,55.53411488,101.0822494,0.615034442,22
2023/5/5 5:30,2588,13.74321211,62.97676974,101.9319197,0.421739825,21
2023/5/5 5:45,3097,6.685440131,29.90412966,101.5879964,0.499691265,22
2023/5/5 6:00,2020,11.26786315,48.1283753,102.574607,0.679416316,22
2023/5/5 6:15,3499,14.19752424,29.82423734,100.7370011,0.465796889,22
2023/5/5 6:30,2824,5.023804406,61.45588647,101.673266,0.309892839,22
2023/5/5 6:45,3488,11.89188742,59.82596969,100.9866353,0.388936693,22
2023/5/5 7:00,2284,12.58694185,43.39952219,100.8693779,0.59742885,23
2023/5/5 7:15,3025,12.70609396,64.10657433,101.4890705,0.734144064,22
2023/5/5 7:30,2369,15.98344867,44.74102592,101.4224224,0.37052556,22
2023/5/5 7:45,2811,17.99589955,63.61798889,101.3477076,0.357754132,22
2023/5/5 8:00,3360,27.64897214,65.81093841,101.4143422,0.458460939,22
2023/5/5 8:15,2657,15.57799269,54.50102287,101.3192641,0.674255465,22
2023/5/5 8:30,1981,15.29791952,51.19232727,101.1630207,0.498323931,21
2023/5/5 8:45,1939,14.31786669,57.39870055,100.8420036,0.559272691,21
2023/5/5 9:00,3198,22.65808053,48.18409585,100.2960003,0.448655852,21
2023/5/5 9:15,1647,9.693027221,45.99617203,101.6165423,0.666449129,21
2023/5/5 9:30,2202,20.09849178,45.92659188,100.9567552,0.513526049,20
2023/5/5 9:45,2852,12.38403267,64.92155947,101.3392646,0.615970132,20
2023/5/5 10:00,3445,6.581633653,60.14019045,102.2698264,0.667617594,20
2023/5/5 10:15,2928,11.07791964,53.6295562,100.4071181,0.406865835,20
2023/5/5 10:30,2858,12.12959541,65.90882912,102.1208541,0.463586329,20
2023/5/5 10:45,2504,16.84255166,52.21673713,100.8918109,0.33911133,20
2023/5/5 11:00,1902,11.9696173,49.46938763,101.9010749,0.396578156,20
2023/5/5 11:15,1934,14.57515472,45.58393893,101.2279298,0.61966202,20
2023/5/5 11:30,1628,11.95613501,62.01478884,102.1531502,0.408281871,20
2023/5/5 11:45,2686,18.79864108,44.68569001,100.8865089,0.584129437,20
2023/5/5 12:00,1982,17.88768017,66.50850689,101.5495051,0.438742978,21
2023/5/5 12:15,2577,14.73867358,40.55261591,101.1771269,0.579055338,20
2023/5/5 12:30,2848,19.50791707,32.53090735,101.0023225,0.560273667,21
2023/5/5 12:45,1709,22.3621096,28.84805281,102.056633,0.523649732,34
2023/5/5 13:00,3457,11.64454528,51.96919716,101.3648561,0.334229668,33
2023/5/5 13:15,3088,16.68317165,48.29528586,101.6155927,0.316994081,34
2023/5/5 13:30,2957,16.78855999,31.76585128,101.6198028,0.500650146,34
2023/5/5 13:45,2212,15.50795501,39.96198519,101.7364852,0.326179977,33
2023/5/5 14:00,2486,25.69723152,41.33900915,100.9816206,0.437786047,33
2023/5/5 14:15,3023,14.46916056,54.57730224,101.6215949,0.345846644,34
2023/5/5 14:30,2505,2.928375091,42.75507603,101.1151525,0.400784774,33
2023/5/5 14:45,2396,13.93391075,56.53712952,101.7788037,0.540308091,33
2023/5/5 15:00,1737,9.074037087,60.99215035,100.6002802,0.593331758,34
2023/5/5 15:15,1955,17.73953671,57.82299823,101.1900758,0.337394015,35
2023/5/5 15:30,2653,7.779327363,41.15623279,101.4131363,0.445617972,37
2023/5/5 15:45,2056,15.39023323,60.78355275,101.6555442,0.501147331,35
2023/5/5 16:00,2675,3.905485868,51.34757786,102.6707375,0.51580117,35
2023/5/5 16:15,2018,11.20516609,47.15920655,101.6063526,0.542475934,35
2023/5/5 16:30,1757,12.09032042,41.05744617,101.8546051,0.447136093,34
2023/5/5 16:45,3212,17.47465098,45.3679209,101.2619121,0.535510299,34
2023/5/5 17:00,2456,13.06367076,43.98873621,101.2708851,0.569324377,34
2023/5/5 17:15,2158,12.73114649,61.46242148,100.7160332,0.516185569,34
2023/5/5 17:30,2421,14.60514254,47.85857523,101.3373322,0.355548932,34
2023/5/5 17:45,2001,14.35438503,34.44523147,100.6423515,0.479179386,34
2023/5/5 18:00,3250,13.78153429,61.67745044,101.548473,0.342570218,34
2023/5/5 18:15,3116,13.46463719,33.76915599,101.7040245,0.590809971,34
2023/5/5 18:30,3107,12.13341487,55.58505996,101.2754912,0.380647292,32
2023/5/5 18:45,2132,13.23696752,47.98067642,101.2709639,0.365549855,30
2023/5/5 19:00,2197,13.15536734,50.52565424,100.9828041,0.452054736,30
2023/5/5 19:15,2106,19.95069817,53.92024673,102.0135662,0.45346818,32
2023/5/5 19:30,3299,16.90834183,45.40625683,100.2765661,0.703386694,32
2023/5/5 19:45,2828,17.76003864,32.18571605,101.0709693,0.293870791,32
2023/5/5 20:00,2429,9.530243478,39.79462176,100.7311222,0.459551666,33
2023/5/5 20:15,2335,13.6515927,46.44312515,101.5842476,0.43986832,34
2023/5/5 20:30,2841,10.16800848,43.75157987,100.959105,0.798867095,34
2023/5/5 20:45,3010,17.38502811,37.73759261,100.8626753,0.482423621,34
2023/5/5 21:00,1724,18.75835827,63.72593596,100.540756,0.462466042,35
2023/5/5 21:15,2355,13.48694094,47.49884628,101.7570126,0.458293588,35
2023/5/5 21:30,1716,15.58166211,58.55027543,101.049103,0.426521824,35
2023/5/5 21:45,3069,15.16694724,66.65232114,101.3497999,0.491351054,34
2023/5/5 22:00,1673,28.38060411,42.82237763,100.4025103,0.481187482,34
2023/5/5 22:15,2610,22.95620601,43.1083113,101.3191623,0.636893155,32
2023/5/5 22:30,2302,5.122149687,57.28811902,101.4774744,0.567305029,31
2023/5/5 22:45,2769,6.492682208,49.40432747,100.0205067,0.368164972,30
2023/5/5 23:00,3276,10.17423635,45.56145865,100.4646171,0.43233421,30
2023/5/5 23:15,2849,8.013570889,62.44955284,101.670336,0.426393764,33
2023/5/5 23:30,1985,12.6673176,50.05196564,101.4909815,0.205031366,35
2023/5/5 23:45,2848,13.82802774,62.15779291,102.2443526,0.500801335,35
2023/5/6 0:00,2907,10.58586792,49.85390862,100.7468598,0.498628459,35
2023/5/6 0:15,2383,22.02316416,56.06150852,101.1279035,0.340147031,24
2023/5/6 0:30,3057,12.04542043,51.63770889,101.313836,0.693854422,24
2023/5/6 0:45,2700,22.27673485,29.12240417,100.9705685,0.395913035,24
2023/5/6 1:00,2052,14.83606946,43.46309377,101.4744212,0.339843204,24
2023/5/6 1:15,1683,19.39240217,47.15553703,102.4598585,0.479765556,24
2023/5/6 1:30,1552,14.42301248,59.67777131,101.5410485,0.587908337,26
2023/5/6 1:45,2227,8.713290312,31.83404026,102.1607165,0.344334963,22
2023/5/6 2:00,3060,11.58008779,46.95725184,100.9213254,0.523055872,21
2023/5/6 2:15,3229,7.156111658,51.72493854,100.8849097,0.426467323,21
2023/5/6 2:30,1607,17.04127475,60.4282201,102.1686527,0.4664298,20
2023/5/6 2:45,3205,14.99102844,62.085351,100.9178992,0.507123201,20
2023/5/6 3:00,1950,16.49336678,45.26834129,101.5646416,0.52308017,20
2023/5/6 3:15,2132,7.009960975,60.13703883,101.2670746,0.517282633,19
2023/5/6 3:30,2281,22.28734993,40.05089747,101.5034878,0.45190805,19
2023/5/6 3:45,3266,9.922838975,51.83787487,101.167593,0.62809928,21
2023/5/6 4:00,3027,15.54255837,50.50718905,101.6080978,0.45043548,18
2023/5/6 4:15,2944,16.38113638,58.63914039,99.9463582,0.549190572,18
2023/5/6 4:30,3278,13.73846204,55.56601261,102.2205095,0.556279374,18
2023/5/6 4:45,2120,11.74877988,34.53693384,101.7977922,0.531676824,21
2023/5/6 5:00,2639,15.36832403,46.90769286,102.3069055,0.491411978,21
2023/5/6 5:15,2130,12.32943291,46.73041696,101.0677603,0.574399842,21
2023/5/6 5:30,2693,8.913986144,61.25849998,101.5845987,0.596381657,17
2023/5/6 5:45,2121,14.39156906,54.81529118,101.2347038,0.474532721,14
2023/5/6 6:00,1547,14.87967263,51.48837224,101.1759998,0.323266069,13
2023/5/6 6:15,2976,15.10032379,48.28144834,101.1479181,0.555542832,13
2023/5/6 6:30,2949,19.16316108,60.03742379,101.2312549,0.472679945,15
2023/5/6 6:45,2001,15.93319113,43.1624642,100.8649684,0.564368313,15
2023/5/6 7:00,2072,14.49830352,50.27010086,101.1240276,0.545137246,14
2023/5/6 7:15,1701,14.159922,54.29010734,102.5405781,0.451196401,13
2023/5/6 7:30,2989,22.66674782,43.01465289,101.0952266,0.524882708,13
2023/5/6 7:45,3448,13.71358895,61.30901327,101.0520717,0.599374167,13
2023/5/6 8:00,1740,14.49035766,62.92129981,101.6015428,0.3792999,12
2023/5/6 8:15,3175,15.43144325,63.97332237,101.2505901,0.597910973,12
2023/5/6 8:30,2246,3.789616043,30.65468308,101.5070765,0.526838415,12
2023/5/6 8:45,3214,4.000344452,37.87702641,101.7132952,0.640883611,14
2023/5/6 9:00,2354,14.66120146,58.25599188,101.0118391,0.33246943,14
2023/5/6 9:15,3150,23.49659837,42.98376844,101.0102626,0.504071116,14
2023/5/6 9:30,2448,28.02044085,70.19452569,101.5572551,0.43804562,14
2023/5/6 9:45,2307,23.18550499,51.32851617,100.80729,0.430839379,15
2023/5/6 10:00,3340,13.62512829,51.20056053,101.2341969,0.541734182,15
2023/5/6 10:15,1966,26.45045187,46.31500171,101.7340441,0.396968864,15
2023/5/6 10:30,1712,7.860354878,48.16535595,100.5587479,0.453741727,14
2023/5/6 10:45,3052,13.1631937,42.41649493,100.9970869,0.292900254,13
2023/5/6 11:00,2402,17.45839658,41.28306534,101.4970903,0.445071554,13
2023/5/6 11:15,2092,25.84032465,52.48433068,101.6213049,0.503545621,13
2023/5/6 11:30,2383,18.36582051,43.71779657,101.0424554,0.703233178,13
2023/5/6 11:45,3413,16.184544,46.22943753,101.468089,0.415312631,13
2023/5/6 12:00,2188,21.65009749,35.72261165,101.07863,0.412240952,13
2023/5/6 12:15,2633,17.52033294,47.5877815,101.4624518,0.32878987,13
2023/5/6 12:30,2786,18.582657,63.25157174,101.3832683,0.482144325,13
2023/5/6 12:45,2561,15.58605745,42.07895193,100.9120924,0.46813123,15
2023/5/6 13:00,2427,16.07672304,59.20431454,102.4659725,0.510013564,14
2023/5/6 13:15,2698,6.985651554,77.03935725,100.4743016,0.690289974,15
2023/5/6 13:30,1952,15.61253764,52.36974254,101.3605052,0.523073013,15
2023/5/6 13:45,2445,11.41531201,35.58472152,101.3444944,0.504631429,17
2023/5/6 14:00,1710,12.08399666,47.3653848,101.7019292,0.530390354,16
2023/5/6 14:15,2062,11.86750454,50.65347714,101.7277967,0.459706275,15
2023/5/6 14:30,1669,13.67392682,48.15206275,101.2263247,0.714609086,14
2023/5/6 14:45,1807,21.57234021,46.50611708,101.0223172,0.654111624,14
2023/5/6 15:00,3425,9.904179508,52.55388089,101.2751337,0.533738875,15
2023/5/6 15:15,3320,17.96582291,47.16550399,101.5222123,0.55785062,15
2023/5/6 15:30,3110,12.78065587,57.45725298,101.5758216,0.542226808,15
2023/5/6 15:45,2569,26.07455087,63.30126521,101.5455195,0.666342328,15
2023/5/6 16:00,1646,14.05725989,41.42633777,100.8687984,0.573592421,15
2023/5/6 16:15,2826,12.88775391,49.61147394,101.4455621,0.359355531,15
2023/5/6 16:30,1561,11.2929169,42.82832541,101.4099782,0.373699152,14
2023/5/6 16:45,2432,9.988792558,48.60467363,101.7877986,0.708755468,14
2023/5/6 17:00,1714,17.08382143,69.13608771,100.9679459,0.518445329,14
2023/5/6 17:15,2986,16.93017972,54.86079197,100.7253882,0.519061121,14
2023/5/6 17:30,2416,22.88416799,43.70599572,101.8272863,0.618715109,14
2023/5/6 17:45,1777,17.14935596,33.86326304,102.2668214,0.380008995,14
2023/5/6 18:00,1833,16.3256376,50.53036332,101.0366496,0.462658214,14
2023/5/6 18:15,2059,11.55050072,50.24568138,100.4984314,0.639643647,14
2023/5/6 18:30,2925,15.03397122,28.55948684,102.1282396,0.534799721,14
2023/5/6 18:45,1698,9.289932922,36.96750159,101.7793755,0.512919597,14
2023/5/6 19:00,1724,15.13344534,21.90604591,101.6611326,0.443197748,14
2023/5/6 19:15,2184,8.254433892,43.43718096,101.0284641,0.540287178,14
2023/5/6 19:30,1759,9.112072991,48.8790614,101.3238802,0.51555903,14
2023/5/6 19:45,1883,13.79147223,51.57560092,100.4981797,0.445183608,14
2023/5/6 20:00,3272,13.8875804,51.45871853,101.4899877,0.398246324,14
2023/5/6 20:15,2339,7.667401737,44.61131865,101.0394008,0.414279316,14
2023/5/6 20:30,2267,17.88139192,42.13151981,101.3682485,0.481360382,14
2023/5/6 20:45,2287,7.126483459,42.61857834,100.4719428,0.53356699,14
2023/5/6 21:00,1791,25.62477858,53.04360192,101.3066099,0.729957821,14
2023/5/6 21:15,3401,21.19497635,40.19342139,101.7653631,0.52136963,14
2023/5/6 21:30,2842,12.57273949,46.40907927,101.9830001,0.445613044,14
2023/5/6 21:45,1542,9.773491996,46.65900052,101.6017638,0.698877726,14
2023/5/6 22:00,2442,12.24117637,32.23724766,102.0260335,0.728236491,14
2023/5/6 22:15,2283,12.63887414,37.14483228,101.40331,0.522913226,14
2023/5/6 22:30,3466,15.27084414,61.06777518,101.8407298,0.556970468,16
2023/5/6 22:45,3319,17.66236472,46.47367942,101.4104711,0.63348775,17
2023/5/6 23:00,1793,17.69857933,41.85535154,101.2632762,0.414545203,17
2023/5/6 23:15,2600,13.39027305,61.91871898,102.2640619,0.36446059,19
2023/5/6 23:30,1534,9.789156715,43.65396562,100.8535003,0.443037005,21
2023/5/6 23:45,2889,22.71308358,55.63884927,100.9155997,0.336548618,24
2023/5/7 0:00,2487,12.71258804,35.17578856,101.8087254,0.570380512,23
2023/5/7 0:15,3383,12.2191465,50.61854038,101.1361264,0.55909936,21
2023/5/7 0:30,3190,11.26034337,56.05080237,101.5459806,0.621518722,17
2023/5/7 0:45,2566,17.67507231,62.01387484,101.2740068,0.361667804,17
2023/5/7 1:00,1796,16.16704242,48.64960948,101.4907274,0.594999154,17
2023/5/7 1:15,2023,3.454925189,48.12965986,101.6020239,0.57905641,19
2023/5/7 1:30,1637,17.06277854,77.38157654,101.333793,0.442204181,18
2023/5/7 1:45,1949,11.73217024,62.16565672,101.6835303,0.498041427,18
2023/5/7 2:00,2686,18.50780605,35.06561007,100.7631543,0.51156262,18
2023/5/7 2:15,3472,14.86661948,35.91230671,101.1055751,0.325368772,17
2023/5/7 2:30,3451,20.62637314,26.0105646,101.4257872,0.662174687,16
2023/5/7 2:45,3498,13.31579921,59.01411791,101.1714263,0.517044913,15
2023/5/7 3:00,2185,19.29567711,59.82187036,101.3381808,0.364488782,15
2023/5/7 3:15,1514,12.65630021,36.42263622,101.8217815,0.597985571,16
2023/5/7 3:30,2405,20.57350634,35.97572572,101.0900761,0.6215845,18
2023/5/7 3:45,3106,11.80443585,35.76441255,101.8620937,0.581785262,18
2023/5/7 4:00,1971,22.69434208,49.16238318,101.9757588,0.525976078,17
2023/5/7 4:15,1794,7.721853876,55.88158388,101.8480524,0.491173767,17
2023/5/7 4:30,3099,11.20351172,42.22504771,100.474138,0.586112531,18
2023/5/7 4:45,1811,20.68217773,18.17593437,101.1632519,0.503409457,17
2023/5/7 5:00,3146,8.830702999,40.85459639,101.0697201,0.565171667,17
2023/5/7 5:15,2751,13.1513857,53.60925713,102.0304959,0.630154557,16
2023/5/7 5:30,1880,9.668548159,47.32949744,101.8890976,0.527803853,16
2023/5/7 5:45,2840,12.60499801,51.41322694,101.6144101,0.622430907,16
2023/5/7 6:00,2118,12.09404849,59.35694304,102.5544131,0.537791235,16
2023/5/7 6:15,1986,15.596703,52.19244946,100.6162561,0.577530524,16
2023/5/7 6:30,2706,10.66909918,58.6554074,101.3617277,0.623535832,16
2023/5/7 6:45,1825,20.22332042,58.64361719,102.164364,0.456586876,16
2023/5/7 7:00,2129,17.20732448,56.22077731,101.4302836,0.365519227,16
2023/5/7 7:15,2233,20.71605952,57.47039251,101.8623879,0.511906892,16
2023/5/7 7:30,2932,11.95854848,56.53955193,101.0111598,0.565279356,16
2023/5/7 7:45,2695,13.53627488,36.29966986,100.7228368,0.374267813,15
2023/5/7 8:00,1713,13.32041855,57.97319214,101.3306349,0.48062735,15
2023/5/7 8:15,1666,19.2121066,41.86958633,101.299838,0.561780809,16
2023/5/7 8:30,2369,15.33397984,44.26830147,101.6898362,0.5790731,19
2023/5/7 8:45,3364,10.75889172,57.9143581,101.1593505,0.67435766,23
2023/5/7 9:00,3192,16.40345792,61.37012674,101.7179661,0.472890031,17
2023/5/7 9:15,3021,12.17550963,48.3389985,100.8101645,0.50655576,16
2023/5/7 9:30,2102,15.19421014,68.08898161,100.9432462,0.456864483,16
2023/5/7 9:45,2063,12.93912545,39.02357881,102.2179847,0.519985464,16
2023/5/7 10:00,2328,11.42726854,55.55372306,100.9652114,0.423368798,17
2023/5/7 10:15,1680,24.58950031,39.54341455,100.8575728,0.456783487,16
2023/5/7 10:30,3090,20.64228001,68.5329164,101.1348963,0.464599808,17
2023/5/7 10:45,2852,14.02394074,41.68829958,101.2338047,0.39240343,18
2023/5/7 11:00,1940,16.86652407,68.93377644,101.6221869,0.376091319,16
2023/5/7 11:15,2047,13.81400189,73.82987082,100.3122004,0.507660564,15
2023/5/7 11:30,2210,17.68771203,40.51313987,102.3635668,0.408146144,15
2023/5/7 11:45,2236,17.77592685,33.62229011,100.9803979,0.524526151,14
2023/5/7 12:00,2243,16.81271187,54.46243661,100.7967904,0.432204696,15
2023/5/7 12:15,1620,30.73807665,58.93210361,102.1034435,0.56305349,14
2023/5/7 12:30,1867,25.61051553,45.34873726,101.3151562,0.535374237,14
2023/5/7 12:45,2321,11.19849211,43.26635246,101.4319335,0.604553715,13
2023/5/7 13:00,1588,27.85560212,37.93657581,101.5283303,0.485215519,14
2023/5/7 13:15,3124,13.50517814,51.67706012,102.0578105,0.444023086,25
2023/5/7 13:30,3386,12.55891546,56.03504282,100.8361128,0.579407462,26
2023/5/7 13:45,3455,24.69054498,57.81272268,102.0839386,0.464383969,23
2023/5/7 14:00,2443,15.98459644,41.92426993,101.8678979,0.619361657,21
